;mean;std;mean noise;std noise
0;-0.408994378596591;0.0953982774857429;-0.3828326188333326;0.08607827108987905
1;-3.570672908907378e-05;0.0001345434480524;-1.1007870635913508e-06;3.7447911544226453e-06
2;-2.95983205236005e-08;1.410355276073296e-06;-2.8190570608226756e-06;5.689526907143159e-06
3;1.3752075941125954;0.313386080241119;1.5095065398015253;0.2164716087014011
4;0.023000873880122;0.0349478048611747;0.06931064607764534;0.17130377659211088
5;1.4361906232258426;0.2884673285808862;1.3625069201106461;0.31931697642369167
