;mean;std;mean noise;std noise
0;0.7978082931520362;0.49975490075488976;0.815760240630301;0.5951696390805884
1;-0.025719872685817526;0.2550742262693926;0.05479110157298357;0.4143533512828396
2;-0.047099810906761755;0.07743880855198257;-0.021372503065271792;0.0956356347440945
